TCP x,TCP y,TCP z,eef x,eef y,eef z,Cr(rzyz),Pitch(rzyz),Roll(rzyz),Manipulability,Waist_Roll,Waist_Pitch,RShoulder_Pitch,RShoulder_Roll,RElbow_Pitch,RElbow_Yaw,RWrist_Pitch,RWrist_Roll
0.459,-0.25,0.75,0.34999999999999998,-0.25,0.75,0,90.0,-90.0,0.085259842737318445,0.22915139163252343,-0.1908689224440792,-1.0428020702188694,1.4836460667745524,-0.19525484572764704,0.7645232883733525,-2.8274333477020264,-0.20230674856520692
0.459,-0.25,0.75,0.35371408493449158,-0.27821127591617478,0.75,15,90.0,-90.0,0.085631374826713236,0.28477721745680223,-0.17201921760259117,-1.1260757165619601,1.4098193865376067,-0.158202047505744,0.6738686252945972,-2.827344632593351,-0.494983496960873
0.459,-0.25,0.75,0.3646032309874962,-0.30449999999999999,0.75,30,90.0,-90.0,0.087684637058667081,0.2871270526343703,-0.32063219269619814,1.7581479435059397,-0.8186663518357421,-2.0816932850668874,1.0404892151901732,2.2381169624023154,-0.30867103752050384
0.459,-0.25,0.75,0.38192536085066631,-0.32707463914933366,0.75,45,90.0,-90.0,0.078530480048948775,0.28543001336315516,-0.4027628920458485,1.6259194103059942,-0.7359643278304616,-2.05661640992311,1.037005371491903,2.180159182752434,-0.6459451422689146
0.409,-0.15000000000000002,0.7,0.30371408493449153,-0.12178872408382527,0.69999999999999996,-15,90.0,-90.0,0.082686176624141447,0.2921191322217928,-0.2686045145419961,-0.680731006803813,1.7156402448015187,0.23792120790351912,1.0533541336801038,-2.8269463918667004,0.551355814608451
0.409,-0.15000000000000002,0.7,0.29999999999999993,-0.15000000000000002,0.69999999999999996,0,90.0,-90.0,0.095516043522429803,0.1571889942215538,-0.46095336427973305,-0.8322106166059312,1.0980452920421544,0.9009832204363862,1.567497025760405,2.670744873333548,0.781862184568436
0.409,-0.15000000000000002,0.7,0.30371408493449153,-0.17821127591617478,0.69999999999999996,15,90.0,-90.0,0.079828917328863075,0.2653358024040585,-0.24574956835533285,-0.6505978742162286,1.6263976160090088,0.00325034117899675,1.1587241099744665,-2.8270498026884487,-0.23476326700146785
0.409,-0.15000000000000002,0.7,0.31460323098749615,-0.20450000000000002,0.69999999999999996,30,90.0,-90.0,0.086113541979150499,0.1103461097877313,-0.4872892537112257,2.4774108660399574,-1.1046370178982263,-2.7391066576267487,1.5409409853162512,2.7487534095554715,-0.17847723601014215
0.409,-0.15000000000000002,0.7,0.33192536085066626,-0.22707463914933371,0.69999999999999996,45,90.0,-90.0,0.095426873384820629,0.23825160778269294,-0.32511305301322796,-0.8384901265507642,1.1697746887089195,0.451486261417182,1.1595157352571435,2.82682778020016,-0.5656638264840345
0.409,-0.15000000000000002,0.7,0.35449999999999993,-0.24439676901250384,0.69999999999999996,60,90.0,-90.0,0.092217601916673803,0.24159213453176323,-0.38785928145700405,-0.9600581081787573,1.0924015093431265,0.4936805345050427,1.1377021004648051,2.7368938759910524,-0.850834284854585
0.409,-0.15000000000000002,0.7,0.38078872408382525,-0.25528591506550846,0.69999999999999996,75,90.0,-90.0,0.090491613473506649,0.2886358012758192,-0.48774732749013633,-1.2579850599602962,0.8755253505803897,0.896966027050306,1.2403879766940762,2.421060132916902,-0.9230773296724681
-0.14100000000000001,-0.44999999999999996,0.7,-0.14100000000000001,-0.34099999999999991,0.69999999999999996,-90,90.0,-90.0,0.075869389391022557,0.24964609632927912,-0.21695949941149487,0.24593737294709142,1.3507885434431715,-2.4716331438689734,1.2411986098099157,2.8274333477020264,-0.8442346441875522
-0.14100000000000001,-0.44999999999999996,0.7,-0.16921127591617477,-0.34471408493449152,0.69999999999999996,-75,90.0,-90.0,0.05969272424846106,0.2890500896573204,0.04648263880192157,-2.6693215153556578,-1.5366565368061846,0.9842598648262666,1.562481376800191,2.651472535573022,-0.7801189891680506
-0.14100000000000001,-0.44999999999999996,0.7,-0.19550000000000003,-0.35560323098749613,0.69999999999999996,-60,90.0,-90.0,0.063314919105527834,0.13404701098324917,0.40668174210947633,-2.4236564225299033,-1.4937331064633383,1.3618939782324275,1.5664064242596176,2.8261130164615804,-0.699515483597178
-0.14100000000000001,-0.44999999999999996,0.7,-0.2180746391493337,-0.3729253608506663,0.69999999999999996,-45,90.0,-90.0,0.069183734228417365,0.12900685441597584,0.4689812629068014,-2.256455244696694,-1.4035601548735186,1.4140150751871665,1.4756500260109302,2.738500666569613,-0.8990194571895577
0.20900000000000002,-0.25,0.8,0.13192536085066633,-0.17292536085066632,0.80000000000000004,-45,90.0,-90.0,0.06542020938638908,-0.26423619507408985,0.23909886398659078,0.029992283026393136,1.2514455497649362,0.16233389938006607,1.4384209034831859,2.53569161577784,0.9007710488495826
0.20900000000000002,-0.25,0.8,0.11460323098749618,-0.19550000000000001,0.80000000000000004,-30,90.0,-90.0,0.072412708743255227,-0.2133826211163045,0.28994279785968546,0.08482444127693853,1.1129022948823437,0.21461500817246457,1.4865856726803583,2.446197829966203,0.6800103376879455
0.20900000000000002,-0.25,0.8,0.10371408493449158,-0.22178872408382524,0.80000000000000004,-15,90.0,-90.0,0.077656832661761085,-0.14771565999346276,0.3146084178840813,0.11262793233263406,0.9626283933410165,0.2536290750686686,1.5390230669255764,2.3614950827531582,0.4518022393028349
0.20900000000000002,-0.25,0.8,0.099999999999999992,-0.25,0.80000000000000004,0,90.0,-90.0,0.091490654120663595,0.04233548225287612,0.4817197605782779,2.7906450790553143,-0.6611980153640327,-2.208817763356716,1.491182507440272,2.034306846959375,0.4434081812331765
0.20900000000000002,-0.25,0.8,0.10371408493449158,-0.27821127591617478,0.80000000000000004,15,90.0,-90.0,0.093258998008876451,0.10200094516009517,0.41908877784404464,2.724487923004176,-0.5326844340624893,-2.1917384278916825,1.5589358821346841,2.0110759955464728,0.1548136867678873
0.20900000000000002,-0.25,0.8,0.11460323098749618,-0.30449999999999999,0.80000000000000004,30,90.0,-90.0,0.07625030906824741,-0.16511247772985482,0.14920559989675466,0.09955926778811038,1.0626440572226288,-0.32962992840769495,1.2627664345146405,2.5299138641293473,-0.9591692644497447
0.20900000000000002,-0.25,0.8,0.13192536085066633,-0.32707463914933366,0.80000000000000004,45,90.0,-90.0,0.087037875275435161,0.08243130434261606,0.16321258622368381,0.004585969805724751,0.5205816973105065,0.1895447157477729,1.5667242045324508,2.166685160649313,-0.6937275355989522
0.20900000000000002,-0.25,0.8,0.1545,-0.34439676901250382,0.80000000000000004,60,90.0,-90.0,0.095627008606751343,0.19563334349687686,0.2872903273637391,2.3640671346964757,-0.4734269949347694,-2.0590617770329445,1.3024996557260902,1.9866290400636006,-0.8904310171628689
0.409,-0.5499999999999999,0.75,0.38078872408382525,-0.44471408493449149,0.75,-75,90.0,-90.0,0.043859585753701295,0.2956505410360873,-0.4819109889332951,1.4276834810762058,-0.7414256027603057,0.36729495735231743,-0.47720838310688524,-0.3675612140421291,0.7052963382579789
0.409,-0.5499999999999999,0.75,0.35449999999999993,-0.45560323098749611,0.75,-60,90.0,-90.0,0.043102309292975829,0.27036058794380796,-0.457112786705907,1.5799359530202095,-0.6811884520734938,0.21068085520623303,-0.5373885631102675,-0.35124586333780505,0.37533626442704293
0.409,-0.5499999999999999,0.75,0.33192536085066626,-0.47292536085066628,0.75,-45,90.0,-90.0,0.04182039403755404,0.28171045230840686,-0.42129830241406113,1.5962400975143995,-0.7570683593338347,-0.32482490813093906,-0.5162173735821316,0.17181011486739622,-0.09327769807830329
0.409,-0.5499999999999999,0.75,0.31460323098749615,-0.49549999999999994,0.75,-30,90.0,-90.0,0.033829725501292089,0.26696050089344664,-0.47902511299186445,1.5472888713115658,-0.6596950336487301,-0.46456621978776963,-0.5018251506204949,0.2349357808351265,-0.5019364341781944
-0.09100000000000001,-0.5499999999999999,0.75,-0.091000000000000025,-0.44099999999999989,0.75,-90,90.0,-90.0,0.075887238824576222,0.010676823551119098,0.48262591078056666,-2.4848843746226477,-0.8594465558573798,2.0404235321138877,0.9952596948939909,2.6845185834577534,0.39695759855980073
-0.09100000000000001,-0.5499999999999999,0.75,-0.11921127591617477,-0.44471408493449149,0.75,-75,90.0,-90.0,0.074978524728998935,0.19622543178134474,-0.25619465349735654,0.5152134788610013,0.920657938309187,0.771198591168242,-0.7839865578766582,-0.287134745976369,-0.841427051936015
-0.09100000000000001,-0.5499999999999999,0.75,-0.14550000000000002,-0.45560323098749611,0.75,-60,90.0,-90.0,0.063086981601210887,0.2790508108050664,0.34534703424986857,1.4207307340297581,0.9814867727310966,-1.5410424390604565,1.5694190105465726,2.1323026607259714,0.001890974323571949
-0.09100000000000001,-0.5499999999999999,0.75,-0.16807463914933368,-0.47292536085066628,0.75,-45,90.0,-90.0,0.058403508720114156,0.29015710422793306,0.4367920666508959,1.6117144555758143,0.8881881199495675,-1.610936978511346,1.4711649697172255,2.058669179070077,-0.27182598401581254
-0.09100000000000001,-0.5499999999999999,0.75,-0.18539676901250385,-0.49549999999999994,0.75,-30,90.0,-90.0,0.050854230802349742,0.23496513011730752,0.41256650279583257,-1.7631897591101449,-0.7760684570348537,1.4815709762652267,1.0734691663225515,2.2529921496566008,-0.8505889492881257
0.10900000000000003,-0.25,0.75,0.031925360850666343,-0.17292536085066632,0.75,-45,90.0,-90.0,0.06273400160892062,-0.2501751802205098,0.48548633171877503,0.4861753270018869,1.505717946716211,-0.0780340352710186,1.5455126420640592,2.8271746781886664,0.7029857449274736
0.10900000000000003,-0.25,0.75,0.0037140849344915877,-0.22178872408382524,0.75,-15,90.0,-90.0,0.068620892734556252,-0.24598800618222347,0.4826071168767855,0.5755324251186216,1.5138703724034523,-0.38441372087129067,1.5403568596381545,2.826652498917691,-0.13568788356551253
0.10900000000000003,-0.25,0.75,0.0,-0.25,0.75,0,90.0,-90.0,0.075436581596449739,-0.18102545009917786,0.4760725238830869,0.6137989571101472,1.3572993308684307,-0.36326568170613033,1.559666128933938,2.7248544254440357,-0.36402525409997866
0.10900000000000003,-0.25,0.75,0.0037140849344915877,-0.27821127591617478,0.75,15,90.0,-90.0,0.077609797057767535,-0.15406572846272493,0.4507017108369163,0.5556100605591026,1.3172948932141875,-0.4753108979055609,1.4732761181370428,2.731286817584617,-0.7517734483864094
0.10900000000000003,-0.25,0.75,0.014603230987496191,-0.30449999999999999,0.75,30,90.0,-90.0,0.079660663556565731,-0.02241497003078058,0.47329001998344394,0.5978961669618406,0.9427369198818756,-0.21950218844475056,1.557060801006077,2.480903336867472,-0.7087649722252898
0.10900000000000003,-0.25,0.75,0.031925360850666343,-0.32707463914933366,0.75,45,90.0,-90.0,0.078018344706353202,0.0740407995009805,0.46204071895514537,0.5148588250411864,0.7087309475132653,-0.0840291674418519,1.5609525644284097,2.3526561863966173,-0.8471716947398165
0.509,-0.10000000000000002,0.75,0.40371408493449157,-0.07178872408382525,0.75,-15,90.0,-90.0,0.089971537101278518,0.13207504140792958,-0.48222870592389233,-1.3339565010217578,1.7159077809735845,0.7077089600866592,0.7205550368886711,2.821884645364343,0.8288622335483239
0.509,-0.10000000000000002,0.75,0.39999999999999997,-0.10000000000000002,0.75,0,90.0,-90.0,0.094562848267257485,0.18986287709413538,-0.4282827081184251,-1.326097418982249,1.6360247375569898,0.7649735471503686,0.6997899249088082,2.766158803672804,0.528915590628487
0.509,-0.10000000000000002,0.75,0.40371408493449157,-0.12821127591617479,0.75,15,90.0,-90.0,0.096868308760779412,0.22770138231123566,-0.4018059819277559,-1.3542254125731976,1.5571304725107584,0.810998206838914,0.6777873938464936,2.701473215431579,0.21229098420934966
0.509,-0.10000000000000002,0.75,0.41460323098749619,-0.15450000000000003,0.75,30,90.0,-90.0,0.096449937082654841,0.24958700227526198,-0.4078050956563562,-1.4158305891071774,1.4830081166425473,0.8498537560750304,0.6596420031872429,2.636785848753022,-0.1108116513353154
0.509,-0.10000000000000002,0.75,0.43192536085066635,-0.17707463914933369,0.75,45,90.0,-90.0,0.092401402730336243,0.2557692137028663,-0.4471227421868708,-1.5083366529684956,1.416781244663504,0.8810060452785891,0.6427346686996903,2.572910016654109,-0.4322113382163191
0.509,-0.10000000000000002,0.75,0.45450000000000002,-0.19439676901250383,0.75,60,90.0,-90.0,0.08460602839797092,0.27915848621462674,-0.487691000576736,-1.603411079880385,1.4701548440896846,0.6451489004329661,0.4953938812720428,2.8014271593013835,-0.8415100278184889
0.259,-0.3,0.8,0.23078872408382525,-0.19471408493449155,0.80000000000000004,-75,90.0,-90.0,0.05388558472138906,-0.17166271534852154,0.09287631323415436,-0.5646314380649259,1.6951820266587074,-0.6549264710779241,0.9888109367949288,-2.8274333477020264,0.8491237429841831
0.259,-0.3,0.8,0.20449999999999999,-0.20560323098749617,0.80000000000000004,-60,90.0,-90.0,0.057121257345228264,-0.14550905049818946,0.233535582758872,-0.49877620230504227,1.6366519179532064,-0.626289400065961,0.8992722959635423,-2.826901831394396,0.6129867761198851
0.259,-0.3,0.8,0.18192536085066632,-0.2229253608506663,0.80000000000000004,-45,90.0,-90.0,0.062352670363719158,-0.12886241622469252,0.3620033622327756,-0.4617267991912645,1.5561787365501443,-0.6187147126553363,0.7837885576895872,-2.8274333477020264,0.34797402134573596
0.259,-0.3,0.8,0.16460323098749619,-0.2455,0.80000000000000004,-30,90.0,-90.0,0.06821995146705935,-0.10325960572275894,0.462912326709899,-0.452848318725357,1.466471538155085,-0.6093485207891717,0.6744598074668468,-2.820462397826352,0.0689070469551309
0.259,-0.3,0.8,0.15371408493449157,-0.27178872408382521,0.80000000000000004,-15,90.0,-90.0,0.095862222841077607,0.13126670660978498,0.2702133559861583,-0.6083457044957454,0.6162057662517461,1.006455923571711,1.4951976391883026,2.0634883302403297,0.7046740243994952
0.259,-0.3,0.8,0.14999999999999997,-0.29999999999999999,0.80000000000000004,0,90.0,-90.0,0.092202932479038671,0.17448759993252358,0.23800510255980104,-0.6652217249018441,0.4787731547675045,1.0294922697995532,1.5631001445531494,2.020493054052986,0.40583621965562233
0.259,-0.3,0.8,0.15371408493449157,-0.32821127591617477,0.80000000000000004,15,90.0,-90.0,0.10048282400135189,0.1918944925991226,0.37546693634125394,-0.8386010771744425,0.5973173894101247,1.2269626460415486,1.180294213051039,1.9591176277328886,-0.08204856600631075
0.259,-0.3,0.8,0.16460323098749619,-0.35449999999999998,0.80000000000000004,30,90.0,-90.0,0.093244511614355013,0.22507847084796204,0.2843490447148937,-0.9392831912223525,0.4948755337947698,1.234789691320756,1.2239892274953683,1.9559341524909453,-0.39638097624009017
0.259,-0.3,0.8,0.18192536085066632,-0.3770746391493337,0.80000000000000004,45,90.0,-90.0,0.0858317118927161,0.25119035978033,0.1765561571039608,-1.0502084974320505,0.40879701209082286,1.2285591436704169,1.2531055215638722,1.9566337753128435,-0.7131983979445083
0.259,-0.3,0.8,0.20449999999999999,-0.39439676901250381,0.80000000000000004,60,90.0,-90.0,0.069377770435079866,0.29194174448265253,-0.05762885991672169,1.810731584104684,-0.1470728045413597,-1.8324817810693594,1.5400817510218956,1.9026835315836774,-0.9310762389709766
0.15900000000000003,-0.65,0.75,0.15900000000000003,-0.54100000000000004,0.75,-90,90.0,-90.0,0.046172792198396088,0.24176641227853252,-0.4562736079872851,2.7078373210340225,-0.3007959270851734,1.9713100102176195,0.5842062337354496,2.7800587618507415,0.22314194986805705
0.15900000000000003,-0.65,0.75,0.13078872408382528,-0.54471408493449158,0.75,-75,90.0,-90.0,0.049022593838806611,0.27041698211352583,-0.31801138750475116,2.79326416671651,-0.3215858462745238,2.02113699393406,0.6328652307413482,2.799628825463617,-0.008516435828682329
0.15900000000000003,-0.65,0.75,0.10450000000000001,-0.5556032309874962,0.75,-60,90.0,-90.0,0.036963415871051994,0.29535227972288314,-0.2903289183050985,-0.8029981469881716,0.318873406608193,-1.3547367393365006,0.6005713966362904,-2.8274333477020264,-0.547787957551499
0.059000000000000025,-0.65,0.75,0.059000000000000011,-0.54100000000000004,0.75,-90,90.0,-90.0,0.047840869315407979,0.277273658604766,-0.15972905917156663,-0.6835168981299707,0.4436927373920249,-1.5642232598660015,0.757670542062653,-2.6443371371721827,-0.15053761322288192
0.059000000000000025,-0.65,0.75,0.03078872408382527,-0.54471408493449158,0.75,-75,90.0,-90.0,0.048616544532972865,0.2903178049835825,-0.03505388669113444,-0.5955145737825468,0.44057813680431346,-1.5022967432228063,0.7524305436369142,-2.6564356841207757,-0.3851557465464704
0.059000000000000025,-0.65,0.75,0.004500000000000004,-0.5556032309874962,0.75,-60,90.0,-90.0,0.056072212328753694,0.2997818880980624,-0.014137707724692835,-0.013817485297721522,0.335807788919129,1.5769265768102656,-0.6353845748031659,-0.006131040386278381,-0.518977894057457
0.40900000000000003,-0.15000000000000002,0.7,0.30371408493449159,-0.12178872408382527,0.69999999999999996,-15,90.0,-90.0,0.082996834370391528,0.2950169309507527,-0.26666814589513865,-0.6826762408002004,1.715101875348703,0.24115532642374793,1.0487901481301403,-2.8261323751372,0.555580895416414
0.40900000000000003,-0.15000000000000002,0.7,0.29999999999999999,-0.15000000000000002,0.69999999999999996,0,90.0,-90.0,0.098007995820901458,0.18950186044554954,-0.43855407417017483,-0.8945917503863146,1.082044247139502,0.9998831244256058,1.5405061758637348,2.620254083100492,0.8351352595403916
0.40900000000000003,-0.15000000000000002,0.7,0.30371408493449159,-0.17821127591617478,0.69999999999999996,15,90.0,-90.0,0.090998148656512443,0.13427190608477205,-0.4431656180049288,-0.6859062291141145,1.1333895542372365,0.583197290800342,1.5258605099692177,2.761388011575999,0.24356102374605054
0.40900000000000003,-0.15000000000000002,0.7,0.31460323098749621,-0.20450000000000002,0.69999999999999996,30,90.0,-90.0,0.091978554235990578,0.16642135722869206,-0.4574104757852129,-0.7624186446827118,1.0001781198304707,0.6147876067426452,1.5366104735548145,2.6504425376439578,-0.030563036184962977
0.40900000000000003,-0.15000000000000002,0.7,0.33192536085066637,-0.22707463914933371,0.69999999999999996,45,90.0,-90.0,0.092486093084502813,0.19028511614493557,-0.427012504852959,-0.825163116025959,1.0299613138228574,0.5243678550902611,1.3699976660252835,2.671083482680697,-0.45533942301908026
0.40900000000000003,-0.15000000000000002,0.7,0.35450000000000004,-0.24439676901250384,0.69999999999999996,60,90.0,-90.0,0.095361003453111395,0.2772443166454493,-0.41446170992617254,-1.075246810408243,0.9336031544300335,0.7949092001532703,1.2598323928553865,2.5176022930026227,-0.6582772972137803
0.40900000000000003,-0.15000000000000002,0.7,0.38078872408382525,-0.25528591506550846,0.69999999999999996,75,90.0,-90.0,0.091597249473370307,0.29356676591253594,-0.46603134944717867,1.9023109457228122,-0.9143830879106082,-2.2768039450916024,1.1864193978896262,2.458145013807621,-0.9569978967299121
0.459,-0.05000000000000002,0.7,0.34999999999999998,-0.050000000000000017,0.69999999999999996,0,90.0,-90.0,0.099240496264001846,0.2973648130105325,-0.4785157145375259,-1.1486563996776697,1.6974537621931045,1.028291651958362,0.8376830197725115,2.826147850123515,0.84532518781801
0.459,-0.05000000000000002,0.7,0.35371408493449158,-0.078211275916174772,0.69999999999999996,15,90.0,-90.0,0.10365000534212526,0.2837290943484326,-0.44818742453092064,-1.1245668131906663,1.5886610484673287,0.9778343698969084,0.9083288356913839,2.8005198755662253,0.504333493542544
0.459,-0.05000000000000002,0.7,0.3646032309874962,-0.10450000000000001,0.69999999999999996,30,90.0,-90.0,0.10468339504637042,0.27034395269184375,-0.4535948864003867,-1.1563504648791199,1.4771894503133653,0.9708598576572529,0.9732941638237538,2.7265543305227293,0.18524476770253856
0.459,-0.05000000000000002,0.7,0.38192536085066631,-0.1270746391493337,0.69999999999999996,45,90.0,-90.0,0.10328599416662841,0.2821988765632965,-0.4746556677665151,-1.2438672848637449,1.3940596586479046,1.0031954020168703,0.9801565792658515,2.638836503659739,-0.12218063990916984
0.459,-0.05000000000000002,0.7,0.40449999999999997,-0.14439676901250381,0.69999999999999996,60,90.0,-90.0,0.089437989634302023,0.28741764546860926,-0.47760236151531715,-1.1797161139612344,1.6130056960846966,-2.8269790888944533,-0.8087173122630261,0.10802636377725726,-0.7799729084350544
-0.09099999999999998,-0.65,0.8,-0.090999999999999998,-0.54100000000000004,0.80000000000000004,-90,90.0,-90.0,0.051081557956559102,0.22474620779083726,0.0570475626098981,0.14053896932192667,0.20303570583587574,-2.502850099530327,0.6000850711304929,-2.3949253734944036,-0.45415702840950856
-0.09099999999999998,-0.65,0.8,-0.11921127591617474,-0.54471408493449158,0.80000000000000004,-75,90.0,-90.0,0.045841673945314028,0.22401321802704455,0.1888844894391248,0.2166310709397245,0.17647314254111587,-2.4353807117188953,0.5612240561057655,-2.390378949380768,-0.6722542746933746
-0.09099999999999998,-0.65,0.8,-0.14550000000000002,-0.5556032309874962,0.80000000000000004,-60,90.0,-90.0,0.037767985414807359,0.23987148510618997,0.3334828507086261,0.2908458732045105,0.07801797926257308,-2.37430646898987,0.4593984476698179,-2.3492999761653337,-0.8588948263558779
-0.09099999999999998,-0.65,0.8,-0.16807463914933368,-0.57292536085066637,0.80000000000000004,-45,90.0,-90.0,0.03188769129544182,0.28215947713984424,0.4805940889977625,-0.5195047186456913,-0.1946697899773289,-0.021361589860972117,0.2075405499131884,2.563406795229324,-0.837369578115684
0.20900000000000002,-0.49999999999999994,0.7,0.20900000000000002,-0.3909999999999999,0.69999999999999996,-90,90.0,-90.0,0.067042615154899399,0.16106012579214626,-0.3880093752026905,-0.753187666674097,1.2971602669178515,-1.276359268927647,1.3653415938410438,-2.8258216964236476,0.24665966124789193
0.20900000000000002,-0.49999999999999994,0.7,0.18078872408382526,-0.3947140849344915,0.69999999999999996,-75,90.0,-90.0,0.065168990474942332,0.20760328254589638,-0.2623922041670659,-0.624454253963941,1.2953542080009384,-1.2275014314038064,1.3961577203848416,-2.8261942377791254,0.021206173501168633
0.20900000000000002,-0.49999999999999994,0.7,0.1545,-0.40560323098749612,0.69999999999999996,-60,90.0,-90.0,0.065591364919518502,0.24271632481981045,-0.137170121393393,-0.5179192655018032,1.2453461368327674,-1.172071265320157,1.3630743403498269,-2.826633825225438,-0.1997353700841033
0.20900000000000002,-0.49999999999999994,0.7,0.13192536085066633,-0.42292536085066623,0.69999999999999996,-45,90.0,-90.0,0.068145047605549791,0.2695453114787455,-0.021524437875542164,-0.4480258302435327,1.15554994026295,-1.1152556138444785,1.278373678990387,-2.8274333477020264,-0.42856799550619584
0.20900000000000002,-0.49999999999999994,0.7,0.11460323098749618,-0.44549999999999995,0.69999999999999996,-30,90.0,-90.0,0.070509118205235408,0.29500827923587775,0.07026962454493613,-0.42541931320351684,1.036690280207623,-1.056209634547978,1.1606628448585574,-2.8268315587634154,-0.6711830605764862
0.20900000000000002,-0.49999999999999994,0.7,0.10371408493449158,-0.47178872408382516,0.69999999999999996,-15,90.0,-90.0,0.068687127190920322,0.2985883556661106,-0.20868256937135424,0.12727692805468424,0.7714526297682603,-1.1169457082545684,1.2724571987719866,2.64412413216798,-0.7495127264833571
-0.141,-0.44999999999999996,0.75,-0.14099999999999999,-0.34099999999999991,0.75,-90,90.0,-90.0,0.058430954440731125,0.0031685861338887162,0.1871001391401258,0.612728403236621,1.5318625342270358,-1.6494026128822599,1.499469601732621,2.7198221126132163,-0.08551452217712116
-0.141,-0.44999999999999996,0.75,-0.16921127591617474,-0.34471408493449152,0.75,-75,90.0,-90.0,0.064737404902197496,-0.013712407850423863,0.2923462832937983,0.766265433340922,1.5041462793083025,-1.5943905537321488,1.476108862678454,2.6689569461127003,-0.29550932852444867
-0.141,-0.44999999999999996,0.75,-0.19550000000000001,-0.35560323098749613,0.75,-60,90.0,-90.0,0.070723764093942307,-0.01812523525067856,0.3816899710534192,0.9265479869553197,1.4417341195179256,-1.5480308408563888,1.4342181726554395,2.592877916271643,-0.5073001496683761
-0.141,-0.44999999999999996,0.75,-0.21807463914933367,-0.3729253608506663,0.75,-45,90.0,-90.0,0.073931276966784518,-0.005815521112035909,0.45683220382001116,1.0880984994001108,1.3498160572844446,-1.5143311306563343,1.382393340643797,2.498334833570056,-0.720825722042534
-0.141,-0.44999999999999996,0.75,-0.23539676901250384,-0.39549999999999996,0.75,-30,90.0,-90.0,0.07099288517512338,0.13901881814272363,0.4731650654399208,-1.7631294531750885,-1.311002293748927,1.5790299758842519,1.5441953491481937,2.247070334088616,-0.8584369076770434
0.45899999999999996,-1.3877787807814457e-17,0.8,0.34999999999999992,-1.3877787807814457e-17,0.80000000000000004,0,90.0,-90.0,0.08178763965648142,-0.1813708691306808,-0.39586624050392916,-1.2122430662036583,1.6912479603221167,0.8797936419715382,1.0666344568588717,2.4782066955052313,0.8329866585599628
0.45899999999999996,-1.3877787807814457e-17,0.8,0.35371408493449152,-0.028211275916174776,0.80000000000000004,15,90.0,-90.0,0.087739772352291232,-0.11550022419397056,-0.385012229810304,-1.2446719319688604,1.5904870292706514,0.9605770303058445,1.0811430501926598,2.3998984628154814,0.5681500229005146
0.45899999999999996,-1.3877787807814457e-17,0.8,0.36460323098749614,-0.054500000000000014,0.80000000000000004,30,90.0,-90.0,0.092248071882955696,-0.06920165209029838,-0.39860276518432947,-1.308620474025922,1.4921889413832012,1.0269974978199297,1.101049470233527,2.316055374377014,0.2908629505174332
0.45899999999999996,-1.3877787807814457e-17,0.8,0.38192536085066631,-0.077074639149333699,0.80000000000000004,45,90.0,-90.0,0.09345717001919189,-0.04290219098267847,-0.4401029892572306,-1.404062051457845,1.4031100427598435,1.0799611266049776,1.122420062548836,2.23374051246862,0.006819479378361831
0.45899999999999996,-1.3877787807814457e-17,0.8,0.40449999999999997,-0.094396769012503823,0.80000000000000004,60,90.0,-90.0,0.082389384789112632,-0.1406654092372844,-0.44746270102980723,-1.304529363230238,1.4666111710542022,0.6781612003866829,0.9472425469584022,2.45864753836947,-0.5794519299334829
0.45899999999999996,-1.3877787807814457e-17,0.8,0.43078872408382518,-0.10528591506550847,0.80000000000000004,75,90.0,-90.0,0.081036433854361031,-0.0453429569961893,-0.46003238095445226,-1.4557864258496098,1.57398055272417,-2.5553038774011254,-0.6772614629345535,-0.5234137904567693,-0.9516885271224712
0.509,-0.2,0.7,0.40371408493449157,-0.17178872408382526,0.69999999999999996,-15,90.0,-90.0,0.097718884156143423,0.2975202810480094,-0.46989276879857844,-1.2751965881415466,1.3392694402915843,0.8009593741488577,0.8907619882721056,2.726628385476333,0.6924311376994668
0.509,-0.2,0.7,0.39999999999999997,-0.20000000000000001,0.69999999999999996,0,90.0,-90.0,0.094412975328949003,0.25678109448192626,-0.4876712691544073,1.9030560549155893,-1.2013762208042673,-2.3852843580351872,1.0129252750981468,2.656964092256787,0.3716597814059596
0.509,-0.2,0.7,0.40371408493449157,-0.22821127591617477,0.69999999999999996,15,90.0,-90.0,0.09218566178532514,0.2840879937221299,-0.4852190045955154,1.8478010707204473,-1.1026009125491487,-2.3392713264898344,1.0125310206811486,2.5786155029127134,0.06265890461941778
0.509,-0.2,0.7,0.41460323098749619,-0.2545,0.69999999999999996,30,90.0,-90.0,0.085556594878418157,0.29274528130990657,-0.48394722785450844,-1.3136389526372125,1.132408397925531,0.6008053503679625,0.887227344038241,2.7188610970313474,-0.38767279702465013
0.259,-1.3877787807814457e-17,0.8,0.14999999999999997,-1.3877787807814457e-17,0.80000000000000004,0,90.0,-90.0,0.045063851560774845,-0.15638428217834205,0.2665319135365585,-0.4794408998955978,1.6715442121753747,0.9399358178992159,1.1503020351590212,2.5101873613735504,0.9010846308684046
0.259,-1.3877787807814457e-17,0.8,0.15371408493449157,-0.028211275916174776,0.80000000000000004,15,90.0,-90.0,0.054271434494347098,-0.10113621365875065,0.27011388637138795,-0.5227196187842417,1.5512659749157267,1.0245475577463177,1.2007551366450873,2.4137276053689036,0.6548941523879748
